$PROTNR$;$PROCOD$;$PROTYP$;$PRONAM$;$PROEAN$;$PROKDS$;$PROLDS$;$PROLIF$;$PROMMG$;$PROSTA$;$PROBEH$;$PROVEP$;$PROPEH$;$PROIEH$;$PROLZE$;$PROWFL$;$PROLIK$;$PROOPR$;$PROMPR$;$PROVVA$;$PROKRE$;$PROZOL$;$PRONEX$;$PROONL$;$PROOST$;$PROKEY$;$PROODE$;$PROSEQ$
$255047$;$255047$;$Ersatzteil$;$Geh.Mot.-m.Kh. geb.f.Erdansch#$;$4030293046429$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;81.0;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255049$;$255049$;$Ersatzteil$;$Flansch, Spann   LL 2204 CT  #$;$4030293046436$;$NACH BEIL. ZEICHNUNG, VERZINKT UND PLAN,EINBAUFERTIG.$;$$;$$;0;0;0;0;0;$$;0;0;$$;23.0;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255050$;$255050$;$Ersatzteil$;$Flansch, Spann   LL 2204 CT  #$;$4030293046443$;$NACH BEIL. ZEICHNUNG,VERZINKT U. PLAN,  EINBAUFERTIG$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.6;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255051$;$255051$;$Ersatzteil$;$Ring, Magnet- 14 Pol.SMR1506VR$;$4030293046450$;$FARBE ROT IHRE NR. 79.550-2$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.7;0.0;$$;$$;$85051990$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255052$;$255052$;$Ersatzteil$;$Bolzen für Spannkette 5X20,3$;$4030293046467$;$IHRE NR.1501177$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73181590$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255057$;$255057$;$Zubehör$;$Verlängerung 200mm x R 1/2"  #$;$4030293046481$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;63.9;0.0;$$;$$;$73079990$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255065$;$255065$;$Maschine$;$BSW 1511 VRA 230/CEE         #$;$4030293046559$;$WIRD ERSETZT DURCH: 256.666$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84649080$;$1$;$N$;$N$;$111$;$Nexmart$;10;
$255073$;$255073$;$Ersatzteil$;$Anker 230/CEE        L 1709 FR$;$4030293046566$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;46.5;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255078$;$255078$;$Maschine$;$LW  1503     100/JIS         #$;$4030293046580$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672959$;$1$;$N$;$N$;$108$;$Nexmart$;10;
$255085$;$255085$;$Ersatzteil$;$Schleifschuh$;$4030293046597$;$AUS POLYAMIND,SCHWARZ                   35% GLASFASERVERSTÄRKT$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.4;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255088$;$255088$;$Ersatzteil$;$Gehäuse, Getriebe- mit Achse #$;$4030293046603$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;59.4;0.0;$$;$$;$84834023$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255090$;$255090$;$Ersatzteil$;$Deckel montiert              #$;$4030293046627$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;61.6;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255092$;$255092$;$Ersatzteil$;$Welle,Getriebe-,  M14  BHW1541$;$4030293046634$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;48.5;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255093$;$255093$;$Ersatzteil$;$Welle, Getriebe-,mont. BHW1541$;$4030293046641$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;128.0;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255099$;$255099$;$Maschine$;$LL   107 VVA 230/CEE         #$;$4030293046658$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672951$;$1$;$N$;$N$;$199$;$Nexmart$;10;
$255104$;$255104$;$Ersatzteil$;$Deckel verzinkt   LL 107 VVA$;$4030293046672$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.3;0.0;$$;$$;$73079990$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255105$;$255105$;$Ersatzteil$;$Deckel, Lager-   LL 107 VVA  #$;$4030293046689$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;61.4;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255110$;$255110$;$Maschine$;$BED   69 110/CEE Bohreinheit #$;$4030293046719$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84649080$;$1$;$N$;$N$;$111$;$Nexmart$;10;
$255111$;$255111$;$Maschine$;$LP  1503 VR  230/CEE-Finimast#$;$4030293046726$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672959$;$1$;$N$;$N$;$104$;$Nexmart$;10;
$255121$;$255121$;$Maschine$;$LWW 1506 VR$;$4030293046733$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;885.0;0.0;$$;$$;$84672953$;$1$;$J$;$J$;$108$;$Nexmart$;10;
$255122$;$255122$;$Maschine$;$LWW 1506 VR  120/USA$;$4030293046740$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672953$;$1$;$N$;$N$;$108$;$Nexmart$;10;
$255123$;$255123$;$Maschine$;$LWW 1503    230/CEE          #$;$4030293046757$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672953$;$1$;$N$;$N$;$108$;$Nexmart$;10;
$255125$;$255125$;$Maschine$;$SW   110 VE  230/CEE         #$;$4030293046764$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672290$;$1$;$N$;$N$;$109$;$Nexmart$;10;
$255126$;$255126$;$Maschine$;$SW   110 VE  120/USA         #$;$4030293046771$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672290$;$1$;$N$;$N$;$109$;$Nexmart$;10;
$255128$;$255128$;$Maschine$;$SR   602 VR  230/CEE-Bosch   #$;$4030293046795$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672290$;$1$;$N$;$N$;$109$;$Nexmart$;10;
$255136$;$255136$;$Ersatzteil$;$Haube, Abdeck komplett,schwarz$;$4030293046801$;$(AUS WERKZEUG 238.430)                  AUS GRANULAT TC 8 ABZ,SCHWARZ$;$$;$$;0;0;0;0;0;$$;0;0;$$;11.7;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255152$;$255152$;$Ersatzteil$;$Dose, Weißbl.m.Eindrückd. 1 L$;$4030293046849$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255153$;$255153$;$Ersatzteil$;$Klammer, Verschluß    für Dose$;$4030293100985$;$FÜR 1 KG DOSE$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255158$;$255158$;$Ersatzteil$;$Rolle, Kugel$;$4030293046870$;$Bestell-Nr. KU31-515$;$$;$$;0;0;0;0;0;$$;0;0;$$;13.9;0.0;$$;$$;$84669490$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255162$;$255162$;$Ersatzteil$;$Stift, Steckkerb 4x14 DIN1474$;$4030293046917$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.4;0.0;$$;$$;$73170090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255167$;$255167$;$Ersatzteil$;$Platte  LWW 1506 VR$;$4030293046948$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;56.3;0.0;$$;$$;$76169990$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255168$;$255168$;$Ersatzteil$;$Schraube, Sechkan M8x50 DIN931$;$4030293046955$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$73181590$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255169$;$255169$;$Ersatzteil$;$Schutzhaube D=150mm m.Schn.sp.$;$4030293046962$;$IHRE NR.: 4931 3410 23$;$$;$$;0;0;0;0;0;$$;0;0;$$;45.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255170$;$255170$;$Ersatzteil$;$Gummilappen$;$4030293046979$;$NACH ZEICHNUNG,GU70,OHNE EINLAGE,SCHWARZSBR VER.BDS GLATT 70+-10 GR.SH,D 1,4$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.7;0.0;$$;$$;$40169300$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255171$;$255171$;$Ersatzteil$;$Wasserspritzschutz$;$4030293046986$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;53.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255181$;$255181$;$Ersatzteil$;$Welle, Getr.-mont. LWW 1506 VR$;$4030293105645$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;156.0;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255183$;$255183$;$Maschine$;$L    109 O   100/JIS         #$;$4030293047006$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672951$;$1$;$N$;$N$;$101$;$Nexmart$;10;
$255193$;$255193$;$Maschine$;$BSW 1511 VR  110/CEE         #$;$4030293047013$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84649080$;$1$;$N$;$N$;$111$;$Nexmart$;10;
$255195$;$255195$;$Zubehör$;$Adapter für Rührkorb, M 14/M 14 x 2,0$;$4030293047020$;$M14 AUF M14, NORMALGEWINDE STEIGUNG 2   Adapter für Rührstab RS 0$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.85;0.0;$$;$$;$82079099$;$1$;$J$;$J$;$20045$;$Nexmart$;10;
$255212$;$255212$;$Maschine$;$LD  1509 FR  230/CEE-Fobi    #$;$4030293047051$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672959$;$1$;$N$;$N$;$107$;$Nexmart$;10;
$255217$;$255217$;$Ersatzteil$;$Haube bedruckt$;$4030293047075$;$FOBI GELB$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.8;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255218$;$255218$;$Maschine$;$LW  1503     120/USA-MK      #$;$4030293047082$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672959$;$1$;$N$;$N$;$108$;$Nexmart$;10;
$255224$;$255224$;$Ersatzteil$;$Hubstangenführung Al SR 602VRA$;$4030293047105$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;40.4;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255226$;$255226$;$Ersatzteil$;$Verschraubung, Einschraub    #$;$4030293047112$;$GE-V KPL. 6-GI/4,TYPE 36150410          IDENT-NR. 697557$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.45;0.0;$$;$$;$74122000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255228$;$255228$;$Ersatzteil$;$Stift, Knebelkerb DIN1475 2x12$;$4030293047129$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73170090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255249$;$255249$;$Maschine$;$L   2402     230/CEE-Früh    #$;$4030293047167$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672951$;$1$;$N$;$N$;$103$;$Nexmart$;10;
$255250$;$255250$;$Maschine$;$H   1212 Z   120/USA         #$;$4030293047174$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672959$;$1$;$N$;$N$;$105$;$Nexmart$;10;
$255255$;$255255$;$Maschine$;$T   1503 VR  120/USA         #$;$4030293047181$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672951$;$1$;$N$;$N$;$107$;$Nexmart$;10;
$255265$;$255265$;$Ersatzteil$;$Schleifschuh mit Klett-Schleifkissen$;$4030293047198$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;14.8;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255278$;$255278$;$Ersatzteil$;$Hülse, Steck 6,3 x 0,8 CuSn$;$4030293047297$;$G+H 28110.201.004 (für Nennquerschnitt  von 0,75-1,5 qmm)$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.6;0.0;$$;$$;$85369010$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255282$;$255282$;$Zubehör$;$Schleifarm, 30 mm, kleine Rolle$;$4030293047310$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;77.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$20040$;$Nexmart$;10;
$255283$;$255283$;$Ersatzteil$;$Mutter, Sechskant-M10x1 DIN936$;$4030293047327$;$DIN 936, 04 AU                          gemäß Freigabe vom 17.04.07$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255286$;$255286$;$Ersatzteil$;$Blech, Boden kpl. 1709$;$4030293047334$;$PULVERBESCHICHTET RAL 9007$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.3;0.0;$$;$$;$73269098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255288$;$255288$;$Ersatzteil$;$Geh. Getr.- m.Erdanschl. + H2O$;$4030293047341$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;38.8;0.0;$$;$$;$84834023$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255289$;$255289$;$Ersatzteil$;$Schutzhaube, mont. 130Sch.   #$;$4030293047358$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;67.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255294$;$255294$;$Ersatzteil$;$Schutzhaube breit  1706$;$4030293047365$;$PULVERBESCHICHTET RAL 9007, MIT         SCHWEIßMUTTER$;$$;$$;0;0;0;0;0;$$;0;0;$$;48.3;0.0;$$;$$;$73269098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255295$;$255295$;$Ersatzteil$;$Blech, Boden- kpl.,breit 1706$;$4030293047372$;$PULVERBESCHICHTET RAL 9007$;$$;$$;0;0;0;0;0;$$;0;0;$$;20.2;0.0;$$;$$;$73269098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255300$;$255300$;$Maschine$;$BB   596 B   9,6/CEE-2 Akkus #$;$4030293047396$;$BOSCH NR 0 601 921 975$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672930$;$1$;$N$;$N$;$113$;$Nexmart$;10;
$255306$;$255306$;$Maschine$;$SMR 1506 VR  230/SEV-Festo   #$;$4030293047419$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;84.36;0.0;$$;$$;$84672951$;$1$;$N$;$N$;$101$;$Nexmart$;10;
$255309$;$255309$;$Ersatzteil$;$Hoehenverstellung LWW 1506 VR$;$4030293047426$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;36.9;0.0;$$;$$;$76169910$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255311$;$255311$;$Ersatzteil$;$Fuß              LWW 1506 VR$;$4030293047433$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;90.0;0.0;$$;$$;$76169910$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255312$;$255312$;$Ersatzteil$;$Welle, Getriebe-, M 1506 FRB$;$4030293047440$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;25.4;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255319$;$255319$;$Ersatzteil$;$Schraube DIN 912  M 6 x 40$;$4030293047471$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.5;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255327$;$255327$;$Zubehör$;$Schleifbandset 533x30, 3 St. #$;$4030293047525$;$BEST.AUS JE 1 STÜCK K 60/120 U.220      DAS SET WIRD VON UNS GEPACKT .$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.05;0.0;$$;$$;$68042218$;$1$;$J$;$J$;$20040$;$Nexmart$;10;
$255328$;$255328$;$Zubehör$;$Schleifband, K 60, 533 x 30, 10er-Pack$;$4030293047532$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;17.9;0.0;$$;$$;$68051000$;$1$;$J$;$J$;$20040$;$Nexmart$;10;
$255329$;$255329$;$Zubehör$;$Schleifband, K 120, 533 x 30, 10er-Pack$;$4030293047549$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;17.3;0.0;$$;$$;$68051000$;$1$;$J$;$J$;$20040$;$Nexmart$;10;
$255330$;$255330$;$Zubehör$;$Schleifband, K 220, 533 x 30, 10er-Pack$;$4030293047556$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;17.3;0.0;$$;$$;$68051000$;$1$;$J$;$J$;$20040$;$Nexmart$;10;
$255334$;$255334$;$Ersatzteil$;$Mutter, Sechskant M8 DIN439$;$4030293047570$;$verzinkt$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255351$;$255351$;$Maschine$;$BHW 2111     120/USA         #$;$4030293047594$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672199$;$1$;$N$;$N$;$111$;$Nexmart$;10;
$255356$;$255356$;$Maschine$;$BHW 2121     110/USA         #$;$4030293047600$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672199$;$1$;$N$;$N$;$111$;$Nexmart$;10;
$255362$;$255362$;$Ersatzteil$;$Hülse, Schutz rot SW 110 VE$;$4030293047617$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;11.8;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255372$;$255372$;$Ersatzteil$;$Wasserzufuhr montiert        #$;$4030293047709$;$CU - ROHR, ABGELÄNGT UND ENTGRATET,     NICHT GEBOGEN.$;$$;$$;0;0;0;0;0;$$;0;0;$$;40.1;0.0;$$;$$;$84818099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255382$;$255382$;$Maschine$;$S     38 K   230/CEE-Staubs. #$;$4030293047754$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$85091010$;$1$;$N$;$N$;$112$;$Nexmart$;10;
$255386$;$255386$;$Ersatzteil$;$Wasserzufuhr komplett        #$;$4030293047778$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;36.9;0.0;$$;$$;$84818099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255387$;$255387$;$Maschine$;$LBW  105     230/CEE         #$;$4030293047785$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672953$;$1$;$N$;$N$;$108$;$Nexmart$;10;
$255410$;$255410$;$Ersatzteil$;$Haube mit Hinweisbedr. LB105VV$;$4030293047822$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.15;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255421$;$255421$;$Ersatzteil$;$Ring, Dichtungs$;$4030293047877$;$NACH ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.5;0.0;$$;$$;$40169999$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255442$;$255442$;$Ersatzteil$;$Welle, Adapter 1 1/4"UNC/G1/2"$;$4030293047914$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;92.0;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255454$;$255454$;$Ersatzteil$;$Welle, Adapter   G1/2 auf G1/2$;$4030293047938$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;102.0;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255456$;$255456$;$Ersatzteil$;$Welle,Getriebe-,mont.,M1506FRB$;$4030293114623$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;85.0;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255458$;$255458$;$Ersatzteil$;$Spritzschutz, kpl.  LWW 1506VR$;$4030293047945$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;26.2;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255461$;$255461$;$Zubehör$;$Stift, Diamant- 8 mm   F427M #$;$4030293047969$;$Aufnahmeschaft Durchmesser 8,0 Toleranz h 10 Länge Belag 20mm, Länge gesamt 60mm$;$$;$$;0;0;0;0;0;$$;0;0;$$;152.0;0.0;$$;$$;$82077031$;$1$;$J$;$J$;$20015$;$Nexmart$;10;
$255463$;$255463$;$Ersatzteil$;$Schraube, Rändel         M8x60$;$4030293047983$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;18.0;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255464$;$255464$;$Ersatzteil$;$Hebel, Klemm  M8x60          #$;$4030293047990$;$KIPP-NR.: 5120806090$;$$;$$;0;0;0;0;0;$$;0;0;$$;11.6;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255465$;$255465$;$Ersatzteil$;$Wagen, komplett LWW1506VR$;$4030293048003$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;268.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255466$;$255466$;$Ersatzteil$;$Feder, Gasdr.mo.100Hub,80ND22#$;$4030293048010$;$ACE GS-22-100-AB-MX-80  ( WARNSCHILD    DARF NICHT AUFGEKLEBT SEIN)$;$$;$$;0;0;0;0;0;$$;0;0;$$;43.2;0.0;$$;$$;$83024900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255467$;$255467$;$Ersatzteil$;$Puffer, Gummi- rund 30 x 20$;$4030293048027$;$NR.540 028 02                           ACHTUNG: LIEFERUNG ROHS-KONFORM!!!$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.85;0.0;$$;$$;$40169991$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255468$;$255468$;$Zubehör$;$Verlängerung für Anbohrhilfe$;$4030293048034$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.2;0.0;$$;$$;$76169990$;$1$;$J$;$J$;$20045$;$Nexmart$;10;
$255470$;$255470$;$Maschine$;$SMR 1127 HU   42/CEE-Hunger  #$;$4030293048058$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$85014080$;$1$;$N$;$N$;$105$;$Nexmart$;10;
$255473$;$255473$;$Maschine$;$LBW  105     110/CEE         #$;$4030293048065$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84672953$;$1$;$N$;$N$;$108$;$Nexmart$;10;
$255474$;$255474$;$Maschine$;$BD    10 Sackloch-Kleinbohrst#$;$4030293048072$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.0;0.0;$$;$$;$84669195$;$1$;$N$;$N$;$111$;$Nexmart$;10;
$255479$;$255479$;$Ersatzteil$;$Wassersammelring komplett    #$;$4030293048119$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;83.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255480$;$255480$;$Ersatzteil$;$Wassersammelring,Geh.        #$;$4030293048126$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;46.1;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255482$;$255482$;$Ersatzteil$;$Scheibe, Druck$;$4030293048133$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.7;0.0;$$;$$;$73269098$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$255484$;$255484$;$Zubehör$;$Dichtring, Ring 20 Ø für Krone 25 Ø$;$4030293048157$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.1;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255485$;$255485$;$Zubehör$;$Dichtring, Ring 26 Ø für Krone 31 Ø$;$4030293048164$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.1;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255486$;$255486$;$Zubehör$;$Dichtring, Ring 36 Ø für Krone 41 Ø$;$4030293048171$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.1;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255487$;$255487$;$Zubehör$;$Dichtring, Ring 50 Ø für Krone 55 Ø$;$4030293048188$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.1;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255488$;$255488$;$Zubehör$;$Dichtring, Ring 56 Ø für Krone 61 Ø$;$4030293048195$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.1;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255493$;$255493$;$Zubehör$;$Führungsring, Ring 25 Ø für Krone 26 Ø$;$4030293048249$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255494$;$255494$;$Zubehör$;$Führungsring, Ring 31 Ø für Krone 32 Ø$;$4030293048256$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255495$;$255495$;$Zubehör$;$Führungsring, Ring 41 Ø für Krone 42 Ø$;$4030293048263$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255496$;$255496$;$Zubehör$;$Führungsring, Ring 55 Ø für Krone 56 Ø$;$4030293048270$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.05;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
$255497$;$255497$;$Zubehör$;$Führungsring, Ring 61 Ø für Krone 62 Ø$;$4030293048287$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$20030$;$Nexmart$;10;
